"group_code","group_name","iso3","country","country_type","aq_type","sector","sector_long","year","prod_mt"
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2018,11
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2018,6.51
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2019,6.57532025231461
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2020,6.64129591712729
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2021,6.70793357073754
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2022,6.77523985543036
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2023,6.8432214801383
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2024,6.91188522111025
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2025,6.98123792258683
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2026,7.05128649748264
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2027,7.12203792807529
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2028,7.19349926670142
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2029,7.26567763645962
"SAC","Other South America and Caribbean","AIA","Anguilla","coastal","marine","finfish","marine-finfish",2030,7.33858023192048
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"EUE","Other Europe","ALB","Albania","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2018,640.389210618157
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2019,683.497235126911
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2020,729.507091437693
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2021,778.614117376886
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2022,831.026800005229
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2023,886.967660763137
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2024,946.674200199897
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2025,1010.39990629765
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2026,1078.41533067102
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2027,1151.00923721155
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2028,1228.48982805352
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2029,1311.18605206605
"EUE","Other Europe","ALB","Albania","coastal","inland","finfish","inland-finfish",2030,1399.44900142686
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2018,435.1260841857
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2019,440.313277066932
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2020,445.562307128157
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2021,450.873911538188
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2022,456.248836253725
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2023,461.687836124106
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2024,467.191674997329
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2025,472.761125827316
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2026,478.396970782472
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2027,484.10000135553
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2028,489.871018474706
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2029,495.710832616185
"EUE","Other Europe","ALB","Albania","coastal","marine","bivalves","marine-bivalves",2030,501.620263917939
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2018,11
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"EUE","Other Europe","ALB","Albania","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2018,3523.8371863821
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2019,3652.18485768509
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2020,3785.20729795657
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2021,3923.07477491301
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2022,4065.96375788119
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2023,4214.05714367754
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2024,4367.54449071472
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2025,4526.62226163494
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2026,4691.49407478066
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2027,4862.37096482451
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2028,5039.47165289213
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2029,5223.02282652345
"EUE","Other Europe","ALB","Albania","coastal","marine","finfish","marine-finfish",2030,5413.25942983114
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2018,7.5
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"EUE","Other Europe","AND","Andorra","inland","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2018,8
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2019,8.14308547520946
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2020,8.28873013207091
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2021,8.4369797432997
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2022,8.58788090028753
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2023,8.74148102774501
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2024,8.89782839860618
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2025,9.05697214919953
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2026,9.21896229469041
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2027,9.38384974479965
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2028,9.55168631980325
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2029,9.72252476681834
"EUE","Other Europe","AND","Andorra","inland","inland","finfish","inland-finfish",2030,9.89641877638033
"SAC","Other South America and Caribbean","ANT","Netherlands Antilles","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"SAC","Other South America and Caribbean","ANT","Netherlands Antilles","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"SAC","Other South America and Caribbean","ANT","Netherlands Antilles","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"SAC","Other South America and Caribbean","ANT","Netherlands Antilles","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"SAC","Other South America and Caribbean","ANT","Netherlands Antilles","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
