"iso3","country","food_code","year","AqCaH","AqCaL","Diff","Perc"
"AGO","Angola","BV",2027,24.58383561,24.61076226,-0.026926645,-0.109410041
"AGO","Angola","BV",2028,24.3961626,24.43516254,-0.038999945,-0.159605835
"AGO","Angola","BV",2029,24.22837311,24.27749842,-0.049125311,-0.202349147
"AGO","Angola","BV",2030,24.05939013,24.11352646,-0.05413633,-0.224506066
"AGO","Angola","CN",2017,0.54,0.54,0,0
"AGO","Angola","CN",2018,0.522628103,0.522628103,0,0
"AGO","Angola","CN",2019,0.505967151,0.505967151,0,0
"AGO","Angola","CN",2020,0.48994021,0.48994021,0,0
"AGO","Angola","CN",2021,0.474515683,0.474515683,0,0
"AGO","Angola","CN",2022,0.459681209,0.459681209,0,0
"AGO","Angola","CN",2023,0.445413321,0.445413321,0,0
"AGO","Angola","CN",2024,0.431692902,0.431692902,0,0
"AGO","Angola","CN",2025,0.418500111,0.418500111,0,0
"AGO","Angola","CN",2026,0.405812196,0.405812196,0,0
"AGO","Angola","CN",2027,0.393606918,0.393606918,0,0
"AGO","Angola","CN",2028,0.381866163,0.381866163,0,0
"AGO","Angola","CN",2029,0.370572829,0.370572829,0,0
"AGO","Angola","CN",2030,0.359710218,0.359710218,0,0
"AGO","Angola","EG",2017,2.32,2.32,0,0
"AGO","Angola","EG",2018,2.264732253,2.264732253,0,0
"AGO","Angola","EG",2019,2.212524524,2.212524524,0,0
"AGO","Angola","EG",2020,2.186240092,2.187728342,-0.00148825,-0.06802718
"AGO","Angola","EG",2021,2.161380485,2.163006049,-0.001625564,-0.075153013
"AGO","Angola","EG",2022,2.140494868,2.144108865,-0.003613998,-0.168554766
"AGO","Angola","EG",2023,2.123809534,2.129178192,-0.005368658,-0.252146946
"AGO","Angola","EG",2024,2.108620758,2.115417684,-0.006796926,-0.321304198
"AGO","Angola","EG",2025,2.093487381,2.101609568,-0.008122187,-0.386474595
"AGO","Angola","EG",2026,2.079113792,2.088114981,-0.009001188,-0.43106766
"AGO","Angola","EG",2027,2.064988688,2.075495321,-0.010506633,-0.506222925
"AGO","Angola","EG",2028,2.051757845,2.063466507,-0.011708661,-0.567426777
"AGO","Angola","EG",2029,2.039198929,2.052068284,-0.012869355,-0.627140698
"AGO","Angola","EG",2030,2.026503137,2.040678777,-0.01417564,-0.694653198
"AGO","Angola","FH",2017,44.29,44.29,0,0
"AGO","Angola","FH",2018,41.81002786,41.81002786,0,0
"AGO","Angola","FH",2019,40.34822456,40.34822456,0,0
"AGO","Angola","FH",2020,39.50591253,39.28993033,0.2159822,0.549713878
"AGO","Angola","FH",2021,39.07770347,38.34919117,0.728512305,1.899681018
"AGO","Angola","FH",2022,38.72051479,37.25554593,1.464968865,3.932216877
"AGO","Angola","FH",2023,38.43882809,36.17526045,2.263567639,6.257225549
"AGO","Angola","FH",2024,38.07197272,35.14309832,2.928874403,8.33413826
"AGO","Angola","FH",2025,37.76991302,34.24964356,3.520269461,10.27826597
"AGO","Angola","FH",2026,37.4496596,33.4377305,4.011929108,11.99820995
"AGO","Angola","FH",2027,37.26148426,32.68600615,4.575478112,13.99827832
"AGO","Angola","FH",2028,37.00512265,31.91418969,5.090932961,15.95194179
"AGO","Angola","FH",2029,36.6691698,31.0898639,5.579305893,17.9457392
"AGO","Angola","FH",2030,36.52308127,30.44230336,6.080777919,19.97476291
"AGO","Angola","FV",2017,99.77,99.77,0,0
"AGO","Angola","FV",2018,98.49909173,98.49909173,0,0
"AGO","Angola","FV",2019,97.62506468,97.62506468,0,0
"AGO","Angola","FV",2020,98.29800892,98.29312724,0.004881675,0.004966446
"AGO","Angola","FV",2021,98.91179572,98.92371812,-0.011922402,-0.012052117
"AGO","Angola","FV",2022,99.49912195,99.51230203,-0.013180086,-0.01324468
"AGO","Angola","FV",2023,99.99017773,99.99691148,-0.006733745,-0.006733953
"AGO","Angola","FV",2024,100.4577319,100.4617143,-0.00398235,-0.003964047
"AGO","Angola","FV",2025,100.9140084,100.9196001,-0.005591686,-0.005540733
"AGO","Angola","FV",2026,101.3896743,101.4183552,-0.028680991,-0.028279882
"AGO","Angola","FV",2027,101.8346232,101.8631219,-0.028498728,-0.027977473
"AGO","Angola","FV",2028,102.2306409,102.2617903,-0.031149366,-0.030460415
"AGO","Angola","FV",2029,102.6323632,102.6696355,-0.03727231,-0.036303149
"AGO","Angola","FV",2030,102.9931686,103.0359795,-0.042810967,-0.041549532
"AGO","Angola","HFCS",2017,10.59,10.59,0,0
"AGO","Angola","HFCS",2018,10.24931779,10.24931779,0,0
"AGO","Angola","HFCS",2019,9.922578018,9.922578018,0,0
"AGO","Angola","HFCS",2020,9.608271906,9.608271906,0,0
"AGO","Angola","HFCS",2021,9.30577979,9.30577979,0,0
"AGO","Angola","HFCS",2022,9.014859271,9.014859271,0,0
"AGO","Angola","HFCS",2023,8.735050133,8.735050133,0,0
"AGO","Angola","HFCS",2024,8.46597747,8.46597747,0,0
"AGO","Angola","HFCS",2025,8.20725218,8.20725218,0,0
"AGO","Angola","HFCS",2026,7.958428069,7.958428069,0,0
"AGO","Angola","HFCS",2027,7.719069007,7.719069007,0,0
"AGO","Angola","HFCS",2028,7.488819753,7.488819753,0,0
"AGO","Angola","HFCS",2029,7.267344927,7.267344927,0,0
"AGO","Angola","HFCS",2030,7.054317044,7.054317044,0,0
"AGO","Angola","MA",2017,503.57,503.57,0,0
"AGO","Angola","MA",2018,504.5332641,504.5332641,0,0
"AGO","Angola","MA",2019,500.5190253,500.5190253,0,0
"AGO","Angola","MA",2020,499.5753619,499.6272419,-0.051879996,-0.01038374
"AGO","Angola","MA",2021,498.2175793,498.279644,-0.06206476,-0.012455809
"AGO","Angola","MA",2022,497.0742439,497.138145,-0.063901055,-0.012853782
"AGO","Angola","MA",2023,495.865653,495.9428381,-0.077185143,-0.015563314
"AGO","Angola","MA",2024,494.7522675,494.8351235,-0.082856,-0.016744163
"AGO","Angola","MA",2025,493.6503709,493.756775,-0.106404048,-0.021549891
"AGO","Angola","MA",2026,492.4920904,492.6568901,-0.164799704,-0.033451213
"AGO","Angola","MA",2027,491.3525652,491.5209077,-0.16834246,-0.034249298
"AGO","Angola","MA",2028,490.2221617,490.4037577,-0.181596036,-0.037029903
"AGO","Angola","MA",2029,489.075676,489.2920753,-0.216399252,-0.044227009
"AGO","Angola","MA",2030,487.9343017,488.1976207,-0.263319037,-0.053936977
"AGO","Angola","MK",2017,22.84,22.84,0,0
"AGO","Angola","MK",2018,21.9008681,21.9008681,0,0
"AGO","Angola","MK",2019,21.12830561,21.12830561,0,0
"AGO","Angola","MK",2020,21.16045523,21.16286251,-0.002407287,-0.011375054
"AGO","Angola","MK",2021,21.07731281,21.08498941,-0.007676604,-0.036407912
"AGO","Angola","MK",2022,21.05211315,21.06513526,-0.013022103,-0.061818273
"AGO","Angola","MK",2023,21.06294425,21.08072637,-0.017782125,-0.084352524
"AGO","Angola","MK",2024,21.06520397,21.08995777,-0.024753798,-0.117372438
"AGO","Angola","MK",2025,21.07612368,21.10655109,-0.030427407,-0.144160963
"AGO","Angola","MK",2026,21.08816751,21.12387595,-0.03570844,-0.16904303
"AGO","Angola","MK",2027,21.10926581,21.15104521,-0.041779392,-0.197528733
"AGO","Angola","MK",2028,21.13625296,21.1831833,-0.046930347,-0.221545298
"AGO","Angola","MK",2029,21.16930153,21.22171797,-0.052416435,-0.246994308
"AGO","Angola","MK",2030,21.20694018,21.26379758,-0.056857398,-0.267390611
"AGO","Angola","OCG",2017,14.31,14.31,0,0
"AGO","Angola","OCG",2018,14.96376967,14.96376967,0,0
"AGO","Angola","OCG",2019,14.09249318,14.09249318,0,0
"AGO","Angola","OCG",2020,14.01291795,14.01395134,-0.001033387,-0.007373986
"AGO","Angola","OCG",2021,13.93294867,13.93361564,-0.00066697,-0.004786771
"AGO","Angola","OCG",2022,13.85096202,13.8522093,-0.001247281,-0.009004203
"AGO","Angola","OCG",2023,13.7656081,13.76595154,-0.000343445,-0.002494886
"AGO","Angola","OCG",2024,13.68355101,13.68255206,0.000998955,0.007300941
"AGO","Angola","OCG",2025,13.60170179,13.59881432,0.002887472,0.021233262
"AGO","Angola","OCG",2026,13.52256071,13.51837304,0.004187676,0.03097766
"AGO","Angola","OCG",2027,13.445582,13.44033016,0.005251837,0.039075209
"AGO","Angola","OCG",2028,13.3684878,13.3613692,0.007118598,0.053277458
"AGO","Angola","OCG",2029,13.29191638,13.28358524,0.00833114,0.062717558
"AGO","Angola","OCG",2030,13.21454452,13.2048985,0.009646026,0.073048848
"AGO","Angola","OOS",2017,45.6,45.6,0,0
"AGO","Angola","OOS",2018,42.64599655,42.64599655,0,0
"AGO","Angola","OOS",2019,41.45011937,41.45011937,0,0
"AGO","Angola","OOS",2020,41.1656987,41.16234525,0.003353451,0.00814689
"AGO","Angola","OOS",2021,40.79761715,40.79537397,0.002243178,0.005498609
"AGO","Angola","OOS",2022,40.49059733,40.48219166,0.008405676,0.020763885
"AGO","Angola","OOS",2023,40.16723512,40.15354243,0.013692694,0.034100836
"AGO","Angola","OOS",2024,39.81441046,39.7978336,0.016576853,0.041652652
"AGO","Angola","OOS",2025,39.46283476,39.44234113,0.020493636,0.051958468
"AGO","Angola","OOS",2026,39.10553447,39.08678997,0.018744498,0.047956095
"AGO","Angola","OOS",2027,38.74974049,38.72378093,0.025959562,0.067037778
"AGO","Angola","OOS",2028,38.38620525,38.35922107,0.026984179,0.070346004
"AGO","Angola","OOS",2029,38.0209821,37.99069838,0.030283714,0.079713497
"AGO","Angola","OOS",2030,37.65279013,37.6203776,0.032412529,0.086156842
"AGO","Angola","OTH",2017,115.27,115.27,0,0
"AGO","Angola","OTH",2018,113.8016468,113.8016468,0,0
"AGO","Angola","OTH",2019,112.7918333,112.7918333,0,0
"AGO","Angola","OTH",2020,113.5693243,113.5636842,0.005640079,0.004966446
"AGO","Angola","OTH",2021,114.2784674,114.292242,-0.013774634,-0.012052117
"AGO","Angola","OTH",2022,114.9570391,114.9722668,-0.015227709,-0.01324468
"AGO","Angola","OTH",2023,115.524384,115.5321638,-0.007779882,-0.006733953
"AGO","Angola","OTH",2024,116.0645761,116.0691771,-0.004601037,-0.003964047
"AGO","Angola","OTH",2025,116.5917385,116.5981989,-0.006460395,-0.005540733
"AGO","Angola","OTH",2026,117.1413025,117.1744393,-0.033136793,-0.028279882
"AGO","Angola","OTH",2027,117.6553775,117.6883037,-0.032926214,-0.027977473
"AGO","Angola","OTH",2028,118.1129195,118.1489081,-0.035988648,-0.030460415
"AGO","Angola","OTH",2029,118.5770523,118.6201151,-0.043062837,-0.036303149
"AGO","Angola","OTH",2030,118.9939114,119.0433734,-0.049461964,-0.041549532
"AGO","Angola","PK",2017,36.82,36.82,0,0
"AGO","Angola","PK",2018,35.80252286,35.80252286,0,0
"AGO","Angola","PK",2019,34.62042287,34.62042287,0,0
"AGO","Angola","PK",2020,35.14932861,35.06934619,0.079982424,0.228069332
"AGO","Angola","PK",2021,35.33886108,35.34387239,-0.005011308,-0.014178718
"AGO","Angola","PK",2022,35.47435113,35.43788929,0.036461839,0.102889419
"AGO","Angola","PK",2023,35.63351588,35.61345325,0.02006263,0.056334414
"AGO","Angola","PK",2024,35.77714066,35.77748025,-0.000339589,-0.000949171
"AGO","Angola","PK",2025,35.93967785,35.9553572,-0.015679341,-0.043607802
"AGO","Angola","PK",2026,36.10370991,36.15257573,-0.048865819,-0.135165526
"AGO","Angola","PK",2027,36.27230611,36.31737598,-0.045069867,-0.124100011
"AGO","Angola","PK",2028,36.40299919,36.46651004,-0.063510844,-0.174162111
"AGO","Angola","PK",2029,36.60261905,36.67880103,-0.07618198,-0.207700301
"AGO","Angola","PK",2030,36.75249989,36.83381049,-0.081310598,-0.220749894
"AGO","Angola","PS",2017,70.84,70.84,0,0
"AGO","Angola","PS",2018,70.12431038,70.12431038,0,0
"AGO","Angola","PS",2019,69.44967338,69.44967338,0,0
"AGO","Angola","PS",2020,69.50479846,69.50671422,-0.001915756,-0.002756217
"AGO","Angola","PS",2021,69.4126047,69.41800086,-0.005396166,-0.00777344
"AGO","Angola","PS",2022,69.19237276,69.19903728,-0.00666452,-0.009630943
"AGO","Angola","PS",2023,68.99238413,68.98934789,0.003036245,0.004401035
"AGO","Angola","PS",2024,68.67304026,68.65178003,0.021260227,0.03096821
"AGO","Angola","PS",2025,68.35644613,68.31654347,0.039902659,0.058408487
"AGO","Angola","PS",2026,68.03300274,67.98632632,0.046676422,0.068655602
"AGO","Angola","PS",2027,67.67799833,67.61375177,0.064246561,0.095019962
"AGO","Angola","PS",2028,67.31715238,67.23691956,0.08023282,0.119328518
"AGO","Angola","PS",2029,66.93322657,66.84013331,0.09309326,0.139277491
"AGO","Angola","PS",2030,66.53906233,66.43030851,0.108753822,0.16371115
"AGO","Angola","PT",2017,41.2,41.2,0,0
"AGO","Angola","PT",2018,41.52597864,41.52597864,0,0
"AGO","Angola","PT",2019,40.69771547,40.69771547,0,0
"AGO","Angola","PT",2020,41.1866317,41.18002334,0.006608361,0.016047492
"AGO","Angola","PT",2021,41.57209032,41.60249467,-0.030404349,-0.073082996
"AGO","Angola","PT",2022,41.88599458,41.91927129,-0.033276711,-0.079382848
"AGO","Angola","PT",2023,42.14424465,42.1863754,-0.042130753,-0.099868151
"AGO","Angola","PT",2024,42.36398591,42.41987084,-0.055884931,-0.131742341
"AGO","Angola","PT",2025,42.53749394,42.60876885,-0.071274905,-0.167277551
"AGO","Angola","PT",2026,42.65461922,42.76203442,-0.107415203,-0.251192921
"AGO","Angola","PT",2027,42.73761473,42.84461815,-0.10700342,-0.249747633
"AGO","Angola","PT",2028,42.78336516,42.89968797,-0.11632281,-0.271150712
"AGO","Angola","PT",2029,42.80931224,42.94174734,-0.132435096,-0.308406398
"AGO","Angola","PT",2030,42.77481111,42.92331325,-0.14850214,-0.345970823
"AGO","Angola","RI",2017,88.18,88.18,0,0
"AGO","Angola","RI",2018,88.61653558,88.61653558,0,0
"AGO","Angola","RI",2019,89.34193041,89.34193041,0,0
"AGO","Angola","RI",2020,91.61056776,91.60363878,0.006928977,0.007564085
"AGO","Angola","RI",2021,92.51159549,92.5058633,0.005732192,0.006196571
"AGO","Angola","RI",2022,93.02246011,93.01493672,0.007523389,0.008088367
"AGO","Angola","RI",2023,93.32398427,93.31430898,0.00967529,0.010368495
"AGO","Angola","RI",2024,94.44329983,94.43108262,0.012217207,0.012937697
"AGO","Angola","RI",2025,95.50888264,95.49439244,0.014490193,0.015173868
"AGO","Angola","RI",2026,96.58486337,96.56807789,0.016785477,0.017382015
"AGO","Angola","RI",2027,97.70497182,97.6878344,0.01713742,0.017543044
"AGO","Angola","RI",2028,98.83991402,98.82265025,0.017263764,0.01746944
"AGO","Angola","RI",2029,100.0051908,99.98964037,0.015550388,0.015552
"AGO","Angola","RI",2030,101.1618334,101.149501,0.01233241,0.01219226
"AGO","Angola","RT",2017,583.73,583.73,0,0
"AGO","Angola","RT",2018,573.2863295,573.2863295,0,0
"AGO","Angola","RT",2019,563.5475776,563.5475776,0,0
"AGO","Angola","RT",2020,560.1189879,560.1843079,-0.06531994,-0.011660437
"AGO","Angola","RT",2021,557.7813281,557.9467289,-0.16540073,-0.029644538
"AGO","Angola","RT",2022,558.7180706,558.8615446,-0.143473945,-0.025672539
"AGO","Angola","RT",2023,556.5778957,556.7612625,-0.18336672,-0.032934533
"AGO","Angola","RT",2024,555.7070277,555.9233868,-0.216359138,-0.038918877
"AGO","Angola","RT",2025,554.9724631,555.2243884,-0.251925347,-0.04537361
"AGO","Angola","RT",2026,554.2310803,554.6096704,-0.378590075,-0.068262437
"AGO","Angola","RT",2027,554.1428214,554.4232934,-0.280471994,-0.050588061
"AGO","Angola","RT",2028,554.2524627,554.4566376,-0.204174876,-0.036824318
"AGO","Angola","RT",2029,554.848824,554.8623767,-0.013552657,-0.002442526
"AGO","Angola","RT",2030,556.1293259,555.8179801,0.311345843,0.056015792
"AGO","Angola","SB",2017,5.6,5.6,0,0
"AGO","Angola","SB",2018,5.419846992,5.419846992,0,0
"AGO","Angola","SB",2019,5.247066752,5.247066752,0,0
"AGO","Angola","SB",2020,5.080861442,5.080861442,0,0
"AGO","Angola","SB",2021,4.920903383,4.920903383,0,0
"AGO","Angola","SB",2022,4.767064393,4.767064393,0,0
"AGO","Angola","SB",2023,4.619101109,4.619101109,0,0
"AGO","Angola","SB",2024,4.476815281,4.476815281,0,0
"AGO","Angola","SB",2025,4.340001153,4.340001153,0,0
"AGO","Angola","SB",2026,4.208422775,4.208422775,0,0
"AGO","Angola","SB",2027,4.081849522,4.081849522,0,0
"AGO","Angola","SB",2028,3.960093543,3.960093543,0,0
"AGO","Angola","SB",2029,3.842977488,3.842977488,0,0
"AGO","Angola","SB",2030,3.730328182,3.730328182,0,0
"AGO","Angola","SH",2017,4.5,4.5,0,0
"AGO","Angola","SH",2018,4.392288488,4.392288488,0,0
"AGO","Angola","SH",2019,4.268822135,4.268822135,0,0
"AGO","Angola","SH",2020,4.260850584,4.258245998,0.002604586,0.061165707
"AGO","Angola","SH",2021,4.231497382,4.23428617,-0.002788788,-0.065862065
"AGO","Angola","SH",2022,4.215606141,4.218730419,-0.003124278,-0.074057313
"AGO","Angola","SH",2023,4.196559583,4.202577631,-0.006018049,-0.143198993
"AGO","Angola","SH",2024,4.176202185,4.185452143,-0.009249957,-0.221002584
"AGO","Angola","SH",2025,4.156227742,4.168043968,-0.011816226,-0.283495714
"AGO","Angola","SH",2026,4.135045743,4.149604336,-0.014558593,-0.350842918
"AGO","Angola","SH",2027,4.115517598,4.133656797,-0.018139199,-0.438817258
"AGO","Angola","SH",2028,4.098371059,4.117025737,-0.018654678,-0.453110549
"AGO","Angola","SH",2029,4.079407208,4.100989497,-0.021582289,-0.526270279
"AGO","Angola","SH",2030,4.059985357,4.08395671,-0.023971352,-0.586963914
"AGO","Angola","SU",2017,109.87,109.87,0,0
"AGO","Angola","SU",2018,110.0089092,110.0089092,0,0
"AGO","Angola","SU",2019,111.1956315,111.1956315,0,0
"AGO","Angola","SU",2020,112.4178145,112.4079514,0.009863043,0.008774328
"AGO","Angola","SU",2021,113.8764036,113.8570921,0.019311564,0.01696123
"AGO","Angola","SU",2022,115.4326827,115.4212051,0.011477602,0.009944102
"AGO","Angola","SU",2023,116.7490517,116.7272956,0.021756082,0.018638384
"AGO","Angola","SU",2024,118.0545066,118.0114401,0.043066522,0.036493515
"AGO","Angola","SU",2025,119.4651741,119.4043839,0.060790168,0.050911169
"AGO","Angola","SU",2026,121.0757283,121.0087877,0.066940568,0.055318766
"AGO","Angola","SU",2027,122.6210441,122.5720209,0.049023287,0.039995495
"AGO","Angola","SU",2028,124.0530602,124.0083153,0.044744844,0.036082132
"AGO","Angola","SU",2029,125.547302,125.4970535,0.050248479,0.040039569
"AGO","Angola","SU",2030,127.015472,126.9558802,0.059591814,0.046938995
"AGO","Angola","TOT",2017,2193.39,2193.39,0,0
"AGO","Angola","TOT",2018,2164.499357,2164.499357,0,0
"AGO","Angola","TOT",2019,2137.193522,2137.193522,0,0
"AGO","Angola","TOT",2020,2138.767683,2138.488426,0.279257156,0.013058624
"AGO","Angola","TOT",2021,2137.859765,2137.340582,0.51918313,0.024291081
"AGO","Angola","TOT",2022,2140.099078,2138.775551,1.323527194,0.061882473
"AGO","Angola","TOT",2023,2138.668806,2136.558438,2.11036874,0.098774211
"AGO","Angola","TOT",2024,2138.855163,2136.108918,2.746244687,0.128562952
"AGO","Angola","TOT",2025,2139.061567,2135.7835,3.278067206,0.153483123
"AGO","Angola","TOT",2026,2139.342065,2135.898008,3.444056503,0.1612463
"AGO","Angola","TOT",2027,2140.275762,2136.148564,4.127197473,0.193207417
"AGO","Angola","TOT",2028,2140.997403,2136.324449,4.672953477,0.218738005
"AGO","Angola","TOT",2029,2142.213985,2136.940396,5.273588836,0.246782215
"AGO","Angola","TOT",2030,2143.965629,2137.941353,6.024275255,0.281779257
"AGO","Angola","VL",2017,179.37,179.37,0,0
"AGO","Angola","VL",2018,176.9275322,176.9275322,0,0
"AGO","Angola","VL",2019,174.2355069,174.2355069,0,0
"AGO","Angola","VL",2020,176.0957705,176.0492504,0.046520153,0.026424511
"AGO","Angola","VL",2021,176.162011,176.0799155,0.082095584,0.046624048
"AGO","Angola","VL",2022,176.3545329,176.257133,0.097399899,0.055260118
"AGO","Angola","VL",2023,176.70003,176.5978542,0.102175766,0.057857875
"AGO","Angola","VL",2024,176.7154937,176.631348,0.084145675,0.047639151
"AGO","Angola","VL",2025,176.497016,176.4193809,0.077635033,0.044005955
"AGO","Angola","VL",2026,176.2618611,176.1847636,0.077097501,0.04375946
"AGO","Angola","VL",2027,175.9720385,175.8950261,0.077012399,0.043783159
"AGO","Angola","VL",2028,175.5998893,175.5382652,0.061624148,0.03510582
"AGO","Angola","VL",2029,175.1700684,175.1197247,0.050343654,0.028748135
"AGO","Angola","VL",2030,174.6296706,174.5920395,0.037631112,0.021553739
"AGO","Angola","WT",2017,184.75,184.75,0,0
"AGO","Angola","WT",2018,178.9638363,178.9638363,0,0
"AGO","Angola","WT",2019,176.6994638,176.6994638,0,0
"AGO","Angola","WT",2020,176.7561918,176.7736631,-0.017471358,-0.009883462
"AGO","Angola","WT",2021,177.0309946,177.0498992,-0.018904555,-0.010677529
"AGO","Angola","WT",2022,177.207627,177.220607,-0.012979987,-0.007324197
"AGO","Angola","WT",2023,177.2796289,177.2517419,0.027886989,0.015732984
"AGO","Angola","WT",2024,177.4279945,177.3691817,0.058812821,0.033158422
"AGO","Angola","WT",2025,177.5725406,177.4985743,0.073966335,0.04167151
"AGO","Angola","WT",2026,177.7091529,177.6555706,0.053582253,0.03016075
"AGO","Angola","WT",2027,177.8537621,177.7807576,0.07300445,0.041064315
"AGO","Angola","WT",2028,177.9958718,177.9026134,0.09325838,0.052421028
"AGO","Angola","WT",2029,178.1311117,178.0296285,0.101483255,0.057003576
"AGO","Angola","WT",2030,178.2636599,178.1573223,0.106337565,0.059687451
"ALB","Albania","BT",2017,35.53,35.53,0,0
"ALB","Albania","BT",2018,29.75523124,29.75523124,0,0
"ALB","Albania","BT",2019,32.34148869,32.34148869,0,0
"ALB","Albania","BT",2020,32.81890973,32.8230593,-0.004149564,-0.012642222
"ALB","Albania","BT",2021,32.64580926,32.65861168,-0.01280242,-0.039200748
"ALB","Albania","BT",2022,32.49582475,32.51302196,-0.017197203,-0.052893278
"ALB","Albania","BT",2023,32.36819967,32.38587685,-0.017677182,-0.054582995
"ALB","Albania","BT",2024,32.21988559,32.23930693,-0.019421333,-0.060241163
"ALB","Albania","BT",2025,32.08607996,32.10624427,-0.020164311,-0.062804952
"ALB","Albania","BT",2026,31.94979094,31.97375688,-0.023965941,-0.074955036
